analysis_unit_id,readiness_disease_name,source_disease_name,disease_master_name,analysis_unit,analysis_unit_label,row_type,family,priority_prototype_status,master_tier,master_guild,master_livestock_amplified,master_key_host_vector,include_as_analysis_unit,modelling_scope_status,modelling_scope_reason,vectored_status,generalist_status,transmission_complexity,guild,host_sdm_needed,vector_sdm_needed,host_range_rule,vector_range_rule,range_limiting_layer,transmission_rule_review_status,transmission_rule_notes,host_candidate_rows,roster_host_rows,roster_vector_rows,host_role_evidence_rows,host_role_assignment_rows,direct_disease_vector_rows,direct_vector_confirmed_rows,direct_vector_probable_rows,direct_vector_candidate_rows,direct_vector_competence_joined_rows,direct_vector_transmission_yes_rows,direct_vector_natural_infection_yes_rows,roster_vectors_with_host_vector_evidence,roster_vectors_with_human_biting,genbank_country_rows,genbank_distinct_countries_or_territories,genbank_records_with_country,who_don_focal_country_rows,who_don_distinct_countries,who_don_distinct_records,has_substantive_host_role_evidence,has_substantive_vector_role_evidence,role_assignment_status,host_sdm_species_available,vector_sdm_species_available,host_sdm_projection_species_available,vector_sdm_projection_species_available,host_sdm_comparison_species_available,vector_sdm_comparison_species_available,has_direct_vector_evidence,direct_vector_evidence_status,country_evidence_status,sdm_availability_status,readiness_blocker,recommended_next_action,evidence_join_status,evidence_qa_join_status,evidence_qa_match_field,evidence_qa_matched_disease_name,direct_vector_join_status,direct_vector_match_field,direct_vector_matched_disease_name,genbank_join_status,genbank_match_field,genbank_matched_disease_name,who_don_join_status,who_don_match_field,who_don_matched_disease_name,sdm_join_status,sdm_match_field,sdm_matched_disease_name,pheic_risk,source_pathogen,source_previous_name,source_msl39_viral_name,is_priority_pathogen,is_prototype_pathogen,in_gibb_etal,in_empres_i,region_africa,region_americas,region_europe,region_mediterranean,region_se_asia,region_western_pacific,source_unit_scope,analysis_unit_rank,analysis_decision,decision_rule_trigger,transmission_context,human_infection_status,host_link_status,vector_data_status,amplifier_data_status,example_members,rationale,notes,master_row,preferred_match_source,matched_pathogen_names,matched_taxids,match_review_flag,shared_species_proxy_flag,match_review_notes,host_query_bucket,in_master_who,roster_taxonomy_caution_rows,host_role_evidence_substantive_rows,vector_role_evidence_rows,vector_role_evidence_substantive_rows,host_role_substantive_assignment_rows,vector_role_assignment_rows,vector_role_substantive_assignment_rows,direct_vector_species_or_taxa,direct_vector_competent_rows,direct_vector_mixed_competence_rows,direct_vector_not_competent_rows,direct_vector_unclear_competence_rows,direct_vector_taxonomy_review_needed_rows,who_don_high_confidence_rows,who_don_manual_review_rows,has_genbank_country_evidence,has_who_don_focal_evidence,has_any_role_evidence_or_assignment,pathogen_species_name,pathogen_species_name_source,pathogen_taxid,pathogen_taxid_source
master_66,Andes,Andes,Andes,Andes,Andes,,Hantaviridae,,2,A,FALSE,Oligoryzomys longicaudatus,yes,include,Included in current default modelling scope after transmission-rule review.,non_vectored,specialist,mixed,rodent_reservoir_direct_or_environmental,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,reviewed,UKHSA/CDC EID: Andes hantavirus acquired from wild rodents/excreta; limited human-to-human transmission documented.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,530,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,missing_required_host_sdm,missing_required_host_sdm,find_or_build_host_sdm,matched_primary_name,matched_primary_name,source_disease_name,Andes,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Andes,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,13 points,66,virion,orthohantavirus andesense,1980456,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthohantavirus andesense,matched_pathogen_names,1980456,matched_taxids:virion
master_67,Prospect Hill,Prospect Hill,Prospect Hill,Prospect Hill,Prospect Hill,,Hantaviridae,,2,A,FALSE,Microtus pennsylvanicus,yes,review_before_modelling,Transmission rule pass marked this row needs_review; use only after manual review.,non_vectored,specialist,simple,rodent_reservoir_direct_or_environmental,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,needs_review,"PubMed/reviews: Prospect Hill virus isolated/serology in meadow voles; human-disease relevance is unclear, so review before modelling.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Prospect Hill,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Prospect Hill,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,6 points,67,virion,orthohantavirus prospectense,3052492,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthohantavirus prospectense,matched_pathogen_names,3052492,matched_taxids:virion
master_68,Lee/Seoul variants,Lee/Seoul variants,Lee/Seoul variants,Lee/Seoul variants,Lee/Seoul variants,,Hantaviridae,,2,A,FALSE,Rattus/Apodemus,review,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,non_vectored,restricted,simple,rodent_reservoir_direct_or_environmental,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,needs_review,WHO/CDC: Seoul virus natural hosts are Norway and black rats; transmission via aerosolised urine/faeces/saliva; label aggregate needs review.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,no_country_evidence,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,unmatched_no_evidence,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,9 points,68,,,,FALSE,FALSE,,manual_review,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,,unresolved_or_aggregate,,unresolved
master_69,Bayou,Bayou,Bayou,Bayou,Bayou,,Hantaviridae,,3,A,FALSE,Oryzomys palustris,yes,include,Included in current default modelling scope after transmission-rule review.,non_vectored,specialist,simple,rodent_reservoir_direct_or_environmental,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,reviewed,CDC EID: Bayou virus associated with rice rat Oryzomys palustris; human exposure through aerosolised rodent excreta.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,missing_required_host_sdm,missing_required_host_sdm,find_or_build_host_sdm,matched_primary_name,matched_primary_name,source_disease_name,Bayou,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Bayou,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,3 points,69,virion,orthohantavirus bayoui,3052470,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthohantavirus bayoui,matched_pathogen_names,3052470,matched_taxids:virion
master_72,Machupo,Machupo,Machupo,Machupo,Machupo,,Arenaviridae,,2,A,FALSE,Calomys callosus,yes,include,Included in current default modelling scope after transmission-rule review.,non_vectored,specialist,mixed,rodent_reservoir_direct_or_environmental,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,reviewed,CDC EID/UKHSA: Machupo/Bolivian HF reservoir Calomys callosus; human exposure to infected native rodents.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,137,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,missing_required_host_sdm,missing_required_host_sdm,find_or_build_host_sdm,matched_primary_name,matched_primary_name,source_disease_name,Machupo,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Machupo,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,4 points,72,virion,mammarenavirus machupoense,3052317,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Mammarenavirus machupoense,matched_pathogen_names,3052317,matched_taxids:virion
master_73,Guanarito,Guanarito,Guanarito,Guanarito,Guanarito,,Arenaviridae,,3,A,FALSE,Zygodontomys brevicauda,yes,include,Included in current default modelling scope after transmission-rule review.,non_vectored,restricted,simple,rodent_reservoir_direct_or_environmental,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,reviewed,CDC EID: Guanarito virus detected mainly in short-tailed cane mice Zygodontomys brevicauda; rodent arenavirus cycle.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,131,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,missing_required_host_sdm,missing_required_host_sdm,find_or_build_host_sdm,matched_primary_name,matched_primary_name,source_disease_name,Guanarito,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Guanarito,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,A,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,2 points,73,virion,mammarenavirus guanaritoense,3052307,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Mammarenavirus guanaritoense,matched_pathogen_names,3052307,matched_taxids:virion
master_76,Irkut,Irkut,Irkut,Irkut,Irkut,,Lyssaviridae,,3,B,FALSE,Murina leucogaster (bat),yes,review_before_modelling,Transmission rule pass marked this row needs_review; use only after manual review.,non_vectored,restricted,simple,bat_reservoir_spillover,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,needs_review,"Lyssavirus reviews: IRKV is bat-borne, isolated from Murina bats; fatal human spillover after bat bite reported; sparse data.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Irkut,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Irkut,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,5 points,76,virion,lyssavirus irkut,249583,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Lyssavirus irkut,matched_pathogen_names,249583,matched_taxids:virion
master_77,Bokeloh bat lyssavirus,Bokeloh bat lyssavirus,Bokeloh bat lyssavirus,Bokeloh bat lyssavirus,Bokeloh bat lyssavirus,,Lyssaviridae,,3,B,FALSE,Myotis nattereri,yes,review_before_modelling,Transmission rule pass marked this row needs_review; use only after manual review.,non_vectored,specialist,simple,bat_reservoir_spillover,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,needs_review,WHO Rabies Bulletin/CDC EID: BBLV isolated from Natterer's bats in Germany/France; human risk plausible but limited evidence.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Bokeloh bat lyssavirus,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Bokeloh bat lyssavirus,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,2 points,77,virion,lyssavirus bokeloh,1072176,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Lyssavirus bokeloh,matched_pathogen_names,1072176,matched_taxids:virion
master_78,Duvenhage,Duvenhage,Duvenhage,Duvenhage,Duvenhage,,Lyssaviridae,,3,B,FALSE,Insectivorous bats,yes,include,Included in current default modelling scope after transmission-rule review.,non_vectored,restricted,simple,bat_reservoir_spillover,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,reviewed,CDC EID/lyssavirus reviews: African bat lyssavirus with rare fatal human infections after bat contact; reservoir bat layer primary.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,38,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,missing_required_host_sdm,missing_required_host_sdm,find_or_build_host_sdm,matched_primary_name,matched_primary_name,source_disease_name,Duvenhage,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Duvenhage,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,1 point,78,virion,lyssavirus duvenhage,38767,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Lyssavirus duvenhage,matched_pathogen_names,38767,matched_taxids:virion
master_79,Australian bat lyssavirus,Australian bat lyssavirus,Australian bat lyssavirus,Australian bat lyssavirus,Australian bat lyssavirus,,Lyssaviridae,,3,B,FALSE,Pteropus/Saccolaimus,yes,include,Included in current default modelling scope after transmission-rule review.,non_vectored,restricted,simple,bat_reservoir_spillover,yes,no,include_reservoir_hosts_only,no_vector,reservoir_host,reviewed,NSW Health/Wildlife Health Australia: Australian bats are natural reservoirs; human cases after bites/scratches.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,not_expected_non_vectored,genbank_only,missing_required_host_sdm,missing_required_host_sdm,find_or_build_host_sdm,matched_primary_name,matched_primary_name,source_disease_name,Australian bat lyssavirus,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Australian bat lyssavirus,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,B,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,1 point,79,virion,lyssavirus australis,90961,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Lyssavirus australis,matched_pathogen_names,90961,matched_taxids:virion
master_81,Alkhurma,Alkhurma,Alkhurma,Alkhurma,Alkhurma,,Flaviviridae,,2,E,FALSE,Ornithodoros/Hyalomma ticks,yes,review_before_modelling,Transmission rule pass marked this row needs_review; use only after manual review.,mixed_or_indirect,restricted,mixed,tick_borne_pathogen,optional,yes,include_livestock_hosts,include_known_vectors_review,mixed,needs_review,"CDC/EID Alkhurma: risk from tick bites and camel/livestock contact; reservoir and route evidence remain incomplete, so mixed layer needs review.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,76,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,mixed_or_uncertain_review,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Alkhurma,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Alkhurma,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,8 points,81,virion,orthoflavivirus kyasanurense,3048170; 33743,TRUE,TRUE,Taxonomic species shared with Kyasanur Forest disease virus; do not treat this as Alkhumra-specific host evidence without review.,shared_species_proxy_review,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthoflavivirus kyasanurense,matched_pathogen_names,3048170; 33743,matched_taxids:virion
master_82,Kyasanur Forest disease,Kyasanur Forest disease,Kyasanur Forest disease,Kyasanur Forest disease,Kyasanur Forest disease,,Flaviviridae,,3,E,FALSE,Haemaphysalis ticks,yes,include,Included in current default modelling scope after transmission-rule review.,vectored,host_group_generalist,mixed,tick_borne_pathogen,optional,yes,include_reservoir_hosts_only,include_competent_vectors,host_and_vector,reviewed,"CDC/CEH KFD: Haemaphysalis tick-borne; rodents/shrews/monkeys involved and animal contact routes minor, so host+vector rule retained.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,294,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,missing_required_vector_sdm,missing_direct_vector_evidence,curate_direct_vector_evidence,matched_primary_name,matched_primary_name,source_disease_name,Kyasanur Forest disease,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Kyasanur Forest disease,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,3 points,82,virion,orthoflavivirus kyasanurense,3048170; 33743,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthoflavivirus kyasanurense,matched_pathogen_names,3048170; 33743,matched_taxids:virion
master_83,Omsk HF,Omsk HF,Omsk HF,Omsk HF,Omsk HF,,Flaviviridae,,3,E,FALSE,Dermacentor ticks; muskrat,yes,include,Included in current default modelling scope after transmission-rule review.,vectored,restricted,mixed,tick_borne_pathogen,yes,yes,include_reservoir_hosts_only,include_competent_vectors,host_and_vector,reviewed,CDC OHF: tick-borne with additional exposure from infected rodents such as muskrats/water voles; retain host+vector processing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,122,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,missing_required_host_sdm,missing_direct_vector_evidence,curate_direct_vector_evidence,matched_primary_name,matched_primary_name,source_disease_name,Omsk HF,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Omsk HF,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,4 points,83,virion,orthoflavivirus omskense,12542; 3048233,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Orthoflavivirus omskense,matched_pathogen_names,12542; 3048233,matched_taxids:virion
master_84,Colorado tick fever,Colorado tick fever,Colorado tick fever,Colorado tick fever,Colorado tick fever,,Reoviridae,,2,E,FALSE,Dermacentor andersoni,yes,include,Included in current default modelling scope after transmission-rule review.,vectored,restricted,complex,tick_borne_pathogen,optional,yes,include_reservoir_hosts_only,vector_sdm_primary_limiter,vector,reviewed,"CDC: D. andersoni tick; virus circulates between ticks and small rodents such as squirrels, chipmunks and mice.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,371,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,missing_required_vector_sdm,missing_direct_vector_evidence,curate_direct_vector_evidence,matched_primary_name,matched_primary_name,source_disease_name,Colorado tick fever,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Colorado tick fever,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,14 points,84,virion,coltivirus dermacentoris,2748762; 3428066,FALSE,FALSE,ICTV/NCBI-style species name used in local VIRION taxonomy.,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Coltivirus dermacentoris,matched_pathogen_names,2748762; 3428066,matched_taxids:virion
master_85,Babesia microti,Babesia microti,Babesia microti,Babesia microti,Babesia microti,,Babesia,,2,E,FALSE,Ixodes ticks,yes,include,Included in current default modelling scope after transmission-rule review.,vectored,restricted,complex,tick_borne_pathogen,yes,yes,include_reservoir_hosts_only,include_competent_vectors,host_and_vector,reviewed,CDC/CDC EID: B. microti transmitted by Ixodes; white-footed mouse is key competent reservoir in North America.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,1168,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,missing_required_host_sdm,missing_direct_vector_evidence,curate_direct_vector_evidence,matched_primary_name,matched_primary_name,source_disease_name,Babesia microti,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Babesia microti,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,9 points,85,clover,babesia microti,5868,FALSE,FALSE,,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Babesia microti,matched_pathogen_names,5868,matched_taxids:clover
master_86,Ehrlichia chaffeensis,Ehrlichia chaffeensis,Ehrlichia chaffeensis,Ehrlichia chaffeensis,Ehrlichia chaffeensis,,Ehrlichia,,2,E,FALSE,Amblyomma americanum,yes,include,Included in current default modelling scope after transmission-rule review.,vectored,restricted,complex,tick_borne_pathogen,yes,yes,include_reservoir_hosts_only,include_competent_vectors,host_and_vector,reviewed,CDC EID/PubMed: lone star tick vector; white-tailed deer known reservoir host for E. chaffeensis.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,231,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,missing_required_host_sdm,missing_direct_vector_evidence,curate_direct_vector_evidence,matched_primary_name,matched_primary_name,source_disease_name,Ehrlichia chaffeensis,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Ehrlichia chaffeensis,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,13 points,86,clover,ehrlichia chaffeensis,945,FALSE,FALSE,,default_clean,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Ehrlichia chaffeensis,matched_pathogen_names,945,matched_taxids:clover
master_87,Rickettsia conorii indica,Rickettsia conorii indica,Rickettsia conorii indica,Rickettsia conorii indica,Rickettsia conorii indica,,Rickettsia,,2,E,FALSE,Rhipicephalus ticks,yes,review_before_modelling,Transmission rule pass marked this row needs_review; use only after manual review.,vectored,restricted,complex,tick_borne_pathogen,optional,yes,include_reservoir_hosts_only,include_known_vectors_review,host_and_vector,needs_review,"CDC EID/Yellow Book: Indian tick typhus is tick-borne R. conorii indica; likely brown-dog-tick cycle, but host/vector evidence sparse.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,genbank_only,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,matched_primary_name,matched_primary_name,source_disease_name,Rickettsia conorii indica,unmatched_no_evidence,,,matched_primary_name,source_disease_name,Rickettsia conorii indica,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,19 points,87,clover,rickettsia conorii,781,TRUE,FALSE,CLOVER local match is at parent species level.,match_review,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,Rickettsia conorii,matched_pathogen_names,781,matched_taxids:clover
master_89,Apeu,Apeu,Apeu,Apeu,Apeu,,Peribunyaviridae,,2,E,FALSE,Culex mosquitoes,review,review_before_modelling,Analysis unit is still marked review; do not use as default modelling scope until resolved.,vectored,uncertain,uncertain,mosquito_borne_arbovirus,uncertain,uncertain,uncertain_review,uncertain_review,not_model_ready,insufficient_evidence,"Orthobunyavirus reviews: Apeu/group C viruses are mosquito-associated, but competent vectors and reservoir hosts for this unit are poorly resolved.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,no_role_evidence_or_assignment,0,0,0,0,0,0,FALSE,conceptual_vectored_no_direct_vector_evidence,no_country_evidence,sdm_not_required_or_not_model_ready,scope_not_include,review_or_defer_scope,unmatched_no_evidence,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,unmatched_no_evidence,,,,,,,,,,,,,,,,,disease_level_review,disease_or_syndrome_review,review_name_resolution,master_list_new_or_unmatched,E,,,,unknown,,Disease appears in the disease master list but has not yet been resolved to a curated pathogen analysis unit.,12 points,89,,,,FALSE,FALSE,,manual_review,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,,unresolved_or_aggregate,,unresolved
